Date,Start Time,Player Name,Stat Type,Line Score,Odds Type,Headshot URL,Data ID,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Line,Edge %,Correlates,Team,Game Short Title,Fav,O/U,Callout Bet Tag,Position
N/A,9/19/2026,Samuel Singleton Jr.,Receiving Yards,29.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,12.4,13.25,54.46,54.19,50.13,49.87,0.13,50.13,Over,12.50,-17,33.45,No,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Rush Yards,29.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,18.14,18.75,54.24,54.57,49.84,50.16,-0.16,49.84,Over,18.14,-11.36,41.01,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Attempts,29.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,29.53,26.5,54.52,56.69,48.98,51.02,-1.02,48.98,Over,27.63,-1.87,48.99,No,,,,,,
N/A,9/19/2026,Ashton Daniels,Pass Attempts,27.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,23.1,23.75,56.18,55.09,50.5,49.5,0.5,50.5,Over,24.80,-2.7,17.82,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Attempts,26.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,29.53,26.5,54.52,56.69,48.98,51.02,-1.02,51.02,Under,27.63,1.13,29.59,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Attempts,25.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,29.53,26.5,54.52,56.69,48.98,51.02,-1.02,48.98,Over,27.63,2.13,76.67,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Fantasy Score,25,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,23.08,23.08,45.41,54.59,45.41,54.59,-4.59,54.59,Under,22.08,-2.92,54.59,Yes,,,,,,
N/A,9/19/2026,Duce Robinson,Receiving Yards,24.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,57.81,57.81,50,50,44.76,45.5,54.01,53.63,50.18,49.82,0.18,50.18,Over,46.51,22.01,69.37,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Yards,24.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,30.59,30.5,53.8,53.95,49.93,50.07,-0.07,49.93,Over,31.66,7.16,54.85,Yes,,,,,,
N/A,9/19/2026,Lotzeir Brooks,Receiving Yards,24.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,57.81,57.81,50,50,47.88,48.5,54.58,53.35,50.57,49.43,0.57,50.57,Over,47.74,23.24,72.06,Yes,,,,,,
N/A,9/19/2026,Jayvan Boggs,Receiving Yards,24.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,57.81,57.81,50,50,17.68,18.9,53.5,54.89,49.35,50.65,-0.65,49.35,Over,18.07,-6.43,43.23,No,,,,,,
N/A,9/19/2026,Kaleb Edwards,Receiving Yards,24.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,57.81,57.81,50,50,16.64,16.5,54.01,53.7,50.14,49.86,0.14,50.14,Over,16.63,-7.87,42.21,No,,,,,,
N/A,9/19/2026,Ashton Daniels,Pass Attempts,24,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,23.1,23.75,56.18,55.09,50.5,49.5,0.5,50.5,Over,24.80,0.8,37.34,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Attempts,23.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,29.53,26.5,54.52,56.69,48.98,51.02,-1.02,48.98,Over,27.63,4.13,86.84,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Completions,23.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,19.45,19.5,53.3,57.63,47.96,52.04,-2.04,47.96,Over,19.44,-4.06,17.73,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Completions,21.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,19.45,19.5,53.3,57.63,47.96,52.04,-2.04,47.96,Over,19.44,-2.06,31.05,No,,,,,,
N/A,9/19/2026,Ashton Daniels,Pass Attempts,21.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,23.1,23.75,56.18,55.09,50.5,49.5,0.5,50.5,Over,24.80,3.3,61.85,Yes,,,,,,
N/A,9/19/2026,Duce Robinson,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,57.81,57.81,50,50,44.76,45.5,54.01,53.63,50.18,49.82,0.18,50.18,Over,46.51,27.01,73.61,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Yards,19.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,30.59,30.5,53.8,53.95,49.93,50.07,-0.07,49.93,Over,31.66,12.16,58.78,Yes,,,,,,
N/A,9/19/2026,Lotzeir Brooks,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,57.81,57.81,50,50,47.88,48.5,54.58,53.35,50.57,49.43,0.57,50.57,Over,47.74,28.24,76.1,Yes,,,,,,
N/A,9/19/2026,Micahi Danzy,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,57.81,57.81,50,50,30.39,31.5,53.86,53.85,50,50,0,50,Over,30.69,11.19,60.73,Yes,,,,,,
N/A,9/19/2026,Rico Scott,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,57.81,57.81,50,50,29.77,29.75,53.84,53.78,50.02,49.98,0.02,50.02,Over,29.88,10.38,60.13,Yes,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Receiving Yards,19.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,12.4,13.25,54.46,54.19,50.13,49.87,0.13,50.13,Over,12.50,-7,42.96,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Completions,19.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,19.45,19.5,53.3,57.63,47.96,52.04,-2.04,52.04,Under,19.44,-0.06,51.97,Yes,,,,,,
N/A,9/19/2026,Jayvan Boggs,Receiving Yards,18.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,57.81,57.81,50,50,17.68,18.9,53.5,54.89,49.35,50.65,-0.65,50.65,Under,18.07,-0.43,50.82,Yes,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Rush Yards,18.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,18.14,18.75,54.24,54.57,49.84,50.16,-0.16,50.16,Under,18.14,-0.36,50.29,Yes,,,,,,
N/A,9/19/2026,Daniel Hill,Rush Attempts,17.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,14.67,14.5,57.81,57.81,50,50,0,50,Over,14.57,-2.93,22.38,No,,,,,,
N/A,9/19/2026,Keelon Russell,Pass Completions,17.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,19.45,19.5,53.3,57.63,47.96,52.04,-2.04,47.96,Over,19.44,1.94,65.95,Yes,,,,,,
N/A,9/19/2026,Daniel Hill,Fantasy Score,17,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,15.26,15.26,46.04,53.96,46.04,53.96,-3.96,53.96,Under,16.80,-0.2,53.96,Yes,,,,,,
N/A,9/19/2026,Kaleb Edwards,Receiving Yards,16.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,57.81,57.81,50,50,16.64,16.5,54.01,53.7,50.14,49.86,0.14,50.14,Over,16.63,0.13,50.14,Yes,,,,,,
N/A,9/19/2026,Ashton Daniels,Rush Attempts,15.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,12.67,12.5,57.81,57.81,50,50,0,50,Over,12.50,-3,20.8,No,,,,,,
N/A,9/19/2026,Ashton Daniels,Rush Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,26.2,29.5,53.17,54.41,49.42,50.58,-0.58,49.42,Over,28.71,14.21,59.25,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,30.59,30.5,53.8,53.95,49.93,50.07,-0.07,49.93,Over,31.66,17.16,62.62,Yes,,,,,,
N/A,9/19/2026,Micahi Danzy,Receiving Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,57.81,57.81,50,50,30.39,31.5,53.86,53.85,50,50,0,50,Over,30.69,16.19,65.44,Yes,,,,,,
N/A,9/19/2026,Rico Scott,Receiving Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,57.81,57.81,50,50,29.77,29.75,53.84,53.78,50.02,49.98,0.02,50.02,Over,29.88,15.38,64.87,Yes,,,,,,
N/A,9/19/2026,Daniel Hill,Receiving Yards,14.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,13.55,14.5,54.03,53.95,50.04,49.96,0.04,50.04,Over,13.16,-1.34,49.05,No,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Rush Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,18.14,18.75,54.24,54.57,49.84,50.16,-0.16,49.84,Over,18.14,3.64,52.9,Yes,,,,,,
N/A,9/19/2026,Jayvan Boggs,Receiving Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,57.81,57.81,50,50,17.68,18.9,53.5,54.89,49.35,50.65,-0.65,49.35,Over,18.07,3.57,53.17,Yes,,,,,,
N/A,9/19/2026,Daniel Hill,Rush Attempts,14.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,14.67,14.5,57.81,57.81,50,50,0,50,Under,14.57,0.07,49.98,No,,,,,,
N/A,9/19/2026,Ryan Coleman-Williams,Fantasy Score,14,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/1.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/1.webp,57.81,57.81,50,50,14.86,14.86,51.96,48.04,51.96,48.04,1.96,51.96,Over,15.78,1.78,51.96,Yes,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Receiving Yards,13.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,12.4,13.25,54.46,54.19,50.13,49.87,0.13,50.13,Over,12.50,-1,48.9,No,,,,,,
N/A,9/19/2026,Daniel Hill,Rush Attempts,13.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,14.67,14.5,57.81,57.81,50,50,0,50,Over,14.57,1.07,60.46,Yes,,,,,,
N/A,9/19/2026,Ashton Daniels,Fantasy Score,13,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,11.31,11.31,45.96,54.04,45.96,54.04,-4.04,54.04,Under,11.06,-1.94,54.04,Yes,,,,,,
N/A,9/19/2026,Ashton Daniels,Rush Attempts,12.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,12.67,12.5,57.81,57.81,50,50,0,50,Under,12.50,0,49.98,No,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Attempts,11.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,9,9,57.81,57.81,50,50,0,50,Over,9.09,-2.41,19.7,No,,,,,,
N/A,9/19/2026,Ashton Daniels,Rush Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/14.webp,57.81,57.81,50,50,26.2,29.5,53.17,54.41,49.42,50.58,-0.58,49.42,Over,28.71,19.21,63.08,Yes,,,,,,
N/A,9/19/2026,Micahi Danzy,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/8.webp,57.81,57.81,50,50,30.39,31.5,53.86,53.85,50,50,0,50,Over,30.69,21.19,69.93,Yes,,,,,,
N/A,9/19/2026,Samuel Singleton Jr.,Rush Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/3.webp,57.81,57.81,50,50,18.14,18.75,54.24,54.57,49.84,50.16,-0.16,49.84,Over,18.14,8.64,56.86,Yes,,,,,,
N/A,9/19/2026,Jayvan Boggs,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/15.webp,57.81,57.81,50,50,17.68,18.9,53.5,54.89,49.35,50.65,-0.65,49.35,Over,18.07,8.57,58.1,Yes,,,,,,
N/A,9/19/2026,Daniel Hill,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/4.webp,57.81,57.81,50,50,13.55,14.5,54.03,53.95,50.04,49.96,0.04,50.04,Over,13.16,3.66,54.03,Yes,,,,,,
N/A,9/19/2026,Kaleb Edwards,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/81.webp,57.81,57.81,50,50,16.64,16.5,54.01,53.7,50.14,49.86,0.14,50.14,Over,16.63,7.13,57.08,Yes,,,,,,
N/A,9/19/2026,Ousmane Kromah,Fantasy Score,9.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/32.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/32.webp,57.81,57.81,50,50,11.03,11.03,53.48,46.52,53.48,46.52,3.48,53.48,Over,12.33,2.83,53.48,Yes,,,,,,
N/A,9/19/2026,Duce Robinson,Fantasy Score,9.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,57.81,57.81,50,50,8.87,8.87,48.56,51.44,48.56,51.44,-1.44,51.44,Under,9.43,-0.07,51.44,Yes,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Attempts,9,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,9,9,57.81,57.81,50,50,0,50,Under,9.09,0.09,58.74,No,,,,,,
N/A,9/19/2026,Keelon Russell,Rush Attempts,7.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/12.webp,57.81,57.81,50,50,9,9,57.81,57.81,50,50,0,50,Over,9.09,1.59,67.61,Yes,,,,,,
N/A,9/19/2026,Lotzeir Brooks,Receptions,6.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,57.81,57.81,50,50,3.78,3.5,55.62,50.84,52.25,47.75,2.25,52.25,Over,3.60,-2.9,8.9,No,,,,,,
N/A,9/19/2026,Duce Robinson,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,57.81,57.81,50,50,3.06,3.5,46.3,59.35,43.82,56.18,-6.18,43.82,Over,3.47,-2.03,9.01,No,,,,,,
N/A,9/19/2026,Lotzeir Brooks,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/3.webp,57.81,57.81,50,50,3.78,3.5,55.62,50.84,52.25,47.75,2.25,52.25,Over,3.60,-1.9,18.15,No,,,,,,
N/A,9/19/2026,Rico Scott,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/7.webp,57.81,57.81,50,50,2.93,2.5,59.66,46.67,56.12,43.88,6.12,56.12,Over,2.69,-2.81,7.7,No,,,,,,
N/A,9/19/2026,Ryan Coleman-Williams,Receptions,5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/1.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_MYMv2JsIUPRTmWFmLUbtGlf/1.webp,57.81,57.81,50,50,5.02,4.67,59.42,50.21,54.32,45.68,4.32,54.32,Over,4.84,-0.16,38.75,No,,,,,,
N/A,9/19/2026,Duce Robinson,Receptions,4.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_vhzO09P2zvgFNG6JtOftrCmN/0.webp,57.81,57.81,50,50,3.06,3.5,46.3,59.35,43.82,56.18,-6.18,43.82,Over,3.47,-1.03,19.49,No,,,,,,
