Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Natisha HiedemanPoints,Natisha HiedemanPoints10.5,WNBA,317046,Natisha Hiedeman,G,SEA,Points,10.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15074471,12.75,50.48,49.52,,50.48,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.75,,,,No,IND,23.4,26,50.82912548,49.17087452,50,12.75,7,0.1628,over,12.75,12.91,12.23,0,Push
Flau'jae JohnsonPoints,Flau'jae JohnsonPoints9.5,WNBA,316729,Flau'jae Johnson,G,SEA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063903,15.23,49.11,50.89,,50.89,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.23,,,,No,IND,26.31,25,53.83855869,46.16144131,53.84,15.23,7,0.1628,over,15.23,15.39,14.17,15.5,Best Bet
Chelsea GrayPoints,Chelsea GrayPoints9.5,WNBA,237845,Chelsea Gray,G,LVA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064726,10.9,49.2,50.8,,50.8,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,10.9,,,,No,ATL,24.34,32,49.34848216,50.65151784,50,10.9,4,0.2078,over,10.9,11.11,10.78,11.5,Push
Awa FamPoints,Awa FamPoints9.5,WNBA,320195,Awa Fam,C,SEA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15064734,9.91,50.22,49.78,,50.22,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.91,,,,No,IND,22.24,31,48.71247906,51.28752094,50,9.91,7,0.1628,over,9.91,10.07,9.98,10.5,Push
Jackie YoungRebs+Asts,Jackie YoungRebs+Asts9.5,WNBA,237846,Jackie Young,G,LVA,Rebs+Asts,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066898,11.13,49.41,50.59,-7.04,50.59,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,11.13,,,,No,ATL,36.69,31,49.69450556,50.30549444,50,11.13,12,-0.0325,under,11.13,11.1,10.71,0,Push
A'ja WilsonRebs+Asts,A'ja WilsonRebs+Asts9.5,WNBA,237843,A'ja Wilson,C,LVA,Rebs+Asts,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15066910,12.5,51.2,48.8,-5.32,51.2,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.5,,,,No,ATL,49.36,32,51.97426022,48.02573978,50,12.5,12,-0.0325,under,12.5,12.47,11.74,0,Push
Chelsea GrayPts+Rebs,Chelsea GrayPts+Rebs9.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066914,14,48.6,51.4,,51.4,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,14,,,,No,ATL,24.34,32,52.36829644,47.63170356,52.37,14,12,-0.0325,under,14,13.97,12.87,0,Push
A'ja WilsonFGMade,A'ja WilsonFGMade9.5,WNBA,237843,A'ja Wilson,C,LVA,FG Made,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15071057,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,49.36,32,,,,0,2,1.9156,over,0,1.92,5.71,0,Push
Natisha HiedemanPoints,Natisha HiedemanPoints9.5,WNBA,317046,Natisha Hiedeman,G,SEA,Points,9.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073381,12.75,50.48,49.52,,50.48,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.75,,,,No,IND,23.4,26,51.91467885,48.08532115,50,12.75,7,0.1628,over,12.75,12.91,11.98,0,Push
Chelsea GrayRebs+Asts,Chelsea GrayRebs+Asts8.5,WNBA,237845,Chelsea Gray,G,LVA,Rebs+Asts,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064741,9.13,49.56,50.44,-7.37,50.44,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.13,,,,No,ATL,24.34,32,48.61989419,51.38010581,50,9.13,12,-0.0325,under,9.13,9.1,8.96,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds8.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15066929,9.5,46.72,53.28,,53.28,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.5,,,,No,ATL,49.36,32,47.76665285,52.23334715,52.23,9.5,12,-0.0325,under,9.5,9.47,9.29,9.5,Push
Chelsea GrayPoints,Chelsea GrayPoints8.5,WNBA,237845,Chelsea Gray,G,LVA,Points,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15067286,10.9,49.2,50.8,,50.8,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,10.9,,,,No,ATL,24.34,32,50.46071274,49.53928726,50,10.9,4,0.2078,over,10.9,11.11,10.58,11.5,Best Bet
Jackie YoungTwoPointersAttempted,Jackie YoungTwoPointersAttempted8.5,WNBA,237846,Jackie Young,G,LVA,Two Pointers Attempted,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071161,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,5.21,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds7.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15063484,9.5,46.72,53.28,,53.28,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.5,,,,No,ATL,49.36,32,48.91279132,51.08720868,50,9.5,12,-0.0325,under,9.5,9.47,9.09,9.5,Push
Dominique MalongaRebounds,Dominique MalongaRebounds7.5,WNBA,253261,Dominique Malonga,C,SEA,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15064258,8.04,49.25,50.75,,50.75,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,8.04,,,,No,IND,31,25,48.32612984,51.67387016,50,8.04,14,-0.0825,under,8.04,7.96,8.01,8.5,Push
Chelsea GrayPoints,Chelsea GrayPoints7.5,WNBA,237845,Chelsea Gray,G,LVA,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066882,10.9,49.2,50.8,,50.8,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,10.9,,,,No,ATL,24.34,32,51.62710889,48.37289111,50,10.9,4,0.2078,over,10.9,11.11,10.38,11.5,Best Bet
Chelsea GrayRebs+Asts,Chelsea GrayRebs+Asts7.5,WNBA,237845,Chelsea Gray,G,LVA,Rebs+Asts,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066889,9.13,49.56,50.44,-7.37,50.44,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.13,,,,No,ATL,24.34,32,49.7590453,50.2409547,50,9.13,12,-0.0325,under,9.13,9.1,8.71,0,Push
Awa FamPoints,Awa FamPoints7.5,WNBA,320195,Awa Fam,C,SEA,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15067197,9.91,50.22,49.78,,50.22,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.91,,,,No,IND,22.24,31,50.96172884,49.03827116,50,9.91,7,0.1628,over,9.91,10.07,9.58,10.5,Best Bet
A'ja WilsonDefensiveRebounds,A'ja WilsonDefensiveRebounds7.5,WNBA,237843,A'ja Wilson,C,LVA,Defensive Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15070741,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,49.36,32,,,,0,12,-0.0325,under,0,-0.03,7.5,0,Push
Jackie YoungFGMade,Jackie YoungFGMade7.5,WNBA,237846,Jackie Young,G,LVA,FG Made,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071058,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,4.71,0,Push
Natisha HiedemanPoints,Natisha HiedemanPoints7.5,WNBA,317046,Natisha Hiedeman,G,SEA,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073730,12.75,50.48,49.52,,50.48,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.75,,,,No,IND,23.4,26,54.22507907,45.77492093,54.23,12.75,7,0.1628,over,12.75,12.91,11.48,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds6.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15066884,9.5,46.72,53.28,,53.28,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.5,,,,No,ATL,49.36,32,50.12220701,49.87779299,50,9.5,12,-0.0325,under,9.5,9.47,8.89,9.5,Best Bet
Dominique MalongaRebounds,Dominique MalongaRebounds6.5,WNBA,253261,Dominique Malonga,C,SEA,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15067019,8.04,49.25,50.75,,50.75,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,8.04,,,,No,IND,31,25,49.5076652,50.4923348,50,8.04,14,-0.0825,under,8.04,7.96,7.81,8.5,Push
Flau'jae JohnsonRebs+Asts,Flau'jae JohnsonRebs+Asts6.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebs+Asts,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067301,7.17,47.35,52.65,,52.65,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.17,,,,No,IND,26.31,25,47.57560544,52.42439456,52.42,7.17,14,-0.0825,under,7.17,7.09,6.98,0,Push
Chelsea GrayPoints,Chelsea GrayPoints6.5,WNBA,237845,Chelsea Gray,G,LVA,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15069176,10.9,49.2,50.8,,50.8,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,10.9,,,,No,ATL,24.34,32,52.8519624,47.1480376,52.85,10.9,4,0.2078,over,10.9,11.11,10.18,11.5,Best Bet
Jewell LoydPoints,Jewell LoydPoints6.5,WNBA,237844,Jewell Loyd,G,LVA,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,15069180,7.5,50.02,49.98,,50.02,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.5,,,,No,ATL,17.03,28,49.18840531,50.81159469,50,7.5,4,0.2078,over,7.5,7.71,7.34,7.5,Push
Awa FamPoints,Awa FamPoints6.5,WNBA,320195,Awa Fam,C,SEA,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15072658,9.91,50.22,49.78,,50.22,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.91,,,,No,IND,22.24,31,52.1767583,47.8232417,52.18,9.91,7,0.1628,over,9.91,10.07,9.38,10.5,Best Bet
Jackie YoungAssists,Jackie YoungAssists5.5,WNBA,237846,Jackie Young,G,LVA,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063624,6.5,47.58,52.42,,52.42,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,6.5,,,,No,ATL,36.69,31,48.0504761,51.9495239,50,6.5,8,-0.0047,under,6.5,6.5,6.3,6.5,Push
Dominique MalongaRebounds,Dominique MalongaRebounds5.5,WNBA,253261,Dominique Malonga,C,SEA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15064273,8.04,49.25,50.75,,50.75,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,8.04,,,,No,IND,31,25,50.76428858,49.23571142,50,8.04,14,-0.0825,under,8.04,7.96,7.61,8.5,Best Bet
Awa FamRebounds,Awa FamRebounds5.5,WNBA,320195,Awa Fam,C,SEA,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15064337,5.5,53.02,46.98,,53.02,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.5,,,,No,IND,22.24,31,53.02,46.98,53.02,5.5,14,-0.0825,under,5.5,5.42,5.48,5.5,Push
Chelsea GrayAssists,Chelsea GrayAssists5.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064357,5.71,53.47,46.53,,53.47,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.71,,,,No,ATL,24.34,32,48.46504556,51.53495444,50,5.71,8,-0.0047,under,5.71,5.71,5.63,5.5,Push
Jewell LoydPoints,Jewell LoydPoints5.5,WNBA,237844,Jewell Loyd,G,LVA,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,15066955,7.5,50.02,49.98,,50.02,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.5,,,,No,ATL,17.03,28,50.43297851,49.56702149,50,7.5,4,0.2078,over,7.5,7.71,7.14,7.5,Best Bet
Awa FamPoints,Awa FamPoints5.5,WNBA,320195,Awa Fam,C,SEA,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15067194,9.91,50.22,49.78,,50.22,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,9.91,,,,No,IND,22.24,31,53.45979497,46.54020503,53.46,9.91,7,0.1628,over,9.91,10.07,9.18,10.5,Best Bet
Jackie Young3-PTAttempted,Jackie Young3-PTAttempted5.5,WNBA,237846,Jackie Young,G,LVA,3-PT Attempted,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071125,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,3.71,0,Push
Jewell LoydPoints,Jewell LoydPoints4.5,WNBA,237844,Jewell Loyd,G,LVA,Points,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,15064767,7.5,50.02,49.98,,50.02,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.5,,,,No,ATL,17.03,28,51.7648909,48.2351091,50,7.5,4,0.2078,over,7.5,7.71,6.94,7.5,Best Bet
Jackie YoungAssists,Jackie YoungAssists4.5,WNBA,237846,Jackie Young,G,LVA,Assists,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066891,6.5,47.58,52.42,,52.42,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,6.5,,,,No,ATL,36.69,31,49.35770538,50.64229462,50,6.5,8,-0.0047,under,6.5,6.5,6.1,6.5,Push
Chelsea GrayAssists,Chelsea GrayAssists4.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066923,5.71,53.47,46.53,,53.47,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.71,,,,No,ATL,24.34,32,50.9412044,49.0587956,50,5.71,8,-0.0047,under,5.71,5.71,5.43,5.5,Best Bet
Awa FamRebounds,Awa FamRebounds4.5,WNBA,320195,Awa Fam,C,SEA,Rebounds,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15067022,5.5,53.02,46.98,,53.02,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,5.5,,,,No,IND,22.24,31,50.4502515,49.5497485,50,5.5,14,-0.0825,under,5.5,5.42,5.28,5.5,Best Bet
Flau'jae JohnsonRebs+Asts,Flau'jae JohnsonRebs+Asts4.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebs+Asts,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067199,7.17,47.35,52.65,,52.65,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,7.17,,,,No,IND,26.31,25,50.13650483,49.86349517,50,7.17,14,-0.0825,under,7.17,7.09,6.48,0,Push
Stephanie TalbotPts+Rebs,Stephanie TalbotPts+Rebs4.5,WNBA,317883,Stephanie Talbot,F,LVA,Pts+Rebs,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Stephanie_Talbot_WNBA_player_v6hnGHVjDs3ZNq5tDauoy5Dk.webp,15074466,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,13.13,20,,,,0,12,-0.0325,under,0,-0.03,4.5,0,Push
Jackie YoungRebounds,Jackie YoungRebounds3.5,WNBA,237846,Jackie Young,G,LVA,Rebounds,3.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063650,4.5,49.47,50.53,,50.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,ATL,36.69,31,48.79242547,51.20757453,50,4.5,12,-0.0325,under,4.5,4.47,4.29,4.5,Push
Flau'jae JohnsonRebounds,Flau'jae JohnsonRebounds3.5,WNBA,316729,Flau'jae Johnson,G,SEA,Rebounds,3.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15063907,4.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,4.5,,,,No,IND,26.31,25,46.69092547,53.30907453,53.31,4.5,14,-0.0825,under,4.5,4.42,4.28,4.5,Push
