Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag,NBA Fantasy Score
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs+Asts,37,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580220,37.04,49.96,50.04,-5.52,50.04,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/22/1899,6/13/2026,37.0104,,,,Yes,SAS,41.335,39,50.01401081,49.98598919,50.01401081,0,,0,,40.22571429,40.22571429,38.62545714,36.5,Great Bet,42.39684
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Fantasy Score,37,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12590084,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-113,,6/13/2026,32.08286,,,,Yes,NYK,34.86,31,33.42703799,66.57296201,33.42703799,28.42958333,29,0,,34.66,34.66,33.80095333,30.75,Push,32.08286
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Pts+Rebs+Asts,36.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580966,31.36,49.3,50.7,-4.86,50.7,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-103,9/18/1899,6/13/2026,30.921,,,,Yes,SAS,35.81,35,17.78863017,,17.78863017,0,,0,,39.51612903,39.51612903,35.32831452,31.5,Push,39.30453
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs+Asts,35.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12581292,37.04,49.96,50.04,-5.52,50.04,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,-99.00,6/13/2026,37.0104,,,,Yes,SAS,41.335,39,58.9847161,,58.9847161,0,,0,,40.22571429,40.22571429,38.62545714,36.5,Ideal Bet,42.39684
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs,35.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12581388,30.75,51.1,48.9,-4.46,51.1,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,9/18/1899,6/13/2026,31.4265,,,,Yes,SAS,41.335,39,19.34457935,,19.34457935,0,,0,,32.64857143,32.64857143,31.86841071,0,Push,42.39684
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Asts,35.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581468,31.50,49.92,50.08,-3.41,50.08,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/21/1899,6/13/2026,31.4496,,,,Yes,NYK,58.73,39,23.34430836,,23.34430836,18.2,11,0,,37.53082192,37.53082192,34.50281096,0,Good Bet,60.59067
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Fantasy Score,35,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12590103,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-107,,6/13/2026,42.39684,,,,Yes,SAS,41.335,39,67.81269175,32.18730825,67.81269175,0,,0,,45.084,45.084,44.18828,41.55,Push,42.39684
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Points,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580205,27.79,49.81,50.19,-4.36,50.19,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,-98.00,6/13/2026,27.6844,,,,Yes,SAS,41.335,39,10.44220498,,10.44220498,0,,0,,28.97142857,28.97142857,28.35431429,27.5,Push,42.39684
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580212,30.75,51.1,48.9,-4.46,51.1,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,9/18/1899,6/13/2026,31.4265,,,,Yes,SAS,41.335,39,24.42373167,,24.42373167,0,,0,,32.64857143,32.64857143,31.86841071,0,Push,42.39684
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Pts+Rebs,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580302,27.50,49.54,50.46,-3.03,50.46,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/19/1899,6/13/2026,27.247,,,,Yes,SAS,35.81,35,9.439578066,,9.439578066,0,,0,,36.12903226,36.12903226,31.75126613,0,Good Bet,39.30453
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Points,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580440,27.98,50.51,49.49,-4,50.51,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,-100.00,6/13/2026,28.2654,,,,Yes,NYK,58.73,39,11.13545881,,11.13545881,15.6,27,0,,33.39041096,33.39041096,30.75655548,27.5,Push,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580444,31.50,49.92,50.08,-3.41,50.08,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/21/1899,6/13/2026,31.4496,,,,Yes,NYK,58.73,39,28.92079356,,28.92079356,18.2,11,0,,37.53082192,37.53082192,34.50281096,0,Good Bet,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Rebs,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580450,39.50,50.33,49.67,-4.22,50.33,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/20/1899,6/13/2026,39.7607,,,,Yes,NYK,58.73,39,78.40921752,,78.40921752,26.4875,11,0,,48.75,48.75,44.190175,0,Push,60.59067
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580529,24.82,50.11,49.89,-5.45,50.11,Over,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/22/1899,6/13/2026,24.8746,,,,Yes,NYK,34.86,31,3.106530822,,3.106530822,23.18541667,28,0,,28.6,28.6,26.72365,24.5,Push,32.08286
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/DylanHarper.png,12580534,24.18,50.35,49.65,-3.84,50.35,Over,https://dkn.gs/sports/images/nba/players/50/905517.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/21/1899,6/13/2026,24.3493,,,,No,NYK,28.03,32,2.25902831,,2.25902831,22.8,22,0,,27.04424779,27.04424779,25.65444889,24.5,Push,29.84815
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580554,37.04,49.96,50.04,-5.52,50.04,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/22/1899,6/13/2026,37.0104,,,,Yes,SAS,41.335,39,65.33779096,,65.33779096,0,,0,,40.22571429,40.22571429,38.62545714,36.5,Ideal Bet,42.39684
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580601,31.36,49.3,50.7,-4.86,50.7,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-103,9/18/1899,6/13/2026,30.921,,,,Yes,SAS,35.81,35,28.05823819,,28.05823819,0,,0,,39.51612903,39.51612903,35.32831452,31.5,Push,39.30453
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Pts+Rebs,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580647,23.50,50.22,49.78,-4.33,50.22,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/20/1899,6/13/2026,23.6034,,,,No,SAS,31.7,38,1.570068774,,1.570068774,0,,0,,25.06626506,25.06626506,24.30898253,0,Push,32.33746
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580648,25.21,50.21,49.79,-4.76,50.21,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/21/1899,6/13/2026,25.3159,,,,No,SAS,31.7,38,3.731770052,,3.731770052,0,,0,,27.58433735,27.58433735,26.42364367,25.5,Push,32.33746
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12580661,27.74,49.52,50.48,-6.04,50.48,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/20/1899,6/13/2026,27.4737,,,,Yes,NYK,31.992,35,10.26456511,,10.26456511,26.17708333,28,0,,34.3,34.3,30.953425,27.5,Push,32.64496
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Rebs+Asts,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580664,43.17,49.73,50.27,-4.28,50.27,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/21/1899,6/13/2026,42.9369,,,,Yes,NYK,58.73,39,91.01211538,,91.01211538,29.0875,11,0,,52.89041096,52.89041096,47.97193048,43.5,Ideal Bet,60.59067
PrizePicks,NBA,320749,Stephon Castle + OG Anunoby,G,SAS/NYK,Points (Combo),34.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_3w2ZmoOUtIBYC2OQMf9Uj4gy.webp,12582742,,,,,,,,,,,,,,,,,,,,,34.1758,,,,No,Multiple,31.992000000000004 + 31.70000000000001,73,,,,15.96875,29,0,,38.59779116,38.59779116,37.12379411,35,Push,64.98242
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Fantasy Score,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/DylanHarper.png,12590089,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/905517.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-139,,6/13/2026,29.84815,,,,No,NYK,28.03,32,34.73734057,65.26265943,34.73734057,28.16666667,24,0,,33.45840708,33.45840708,32.25498805,0,Push,29.84815
PrizePicks,NBA,123595,Josh Hart,G,NYK,Fantasy Score,34.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,12590110,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/33217.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-112,,6/13/2026,30.31657,,,,Yes,SAS,30.75,36,35.98863871,64.01136129,35.98863871,0,,0,,36.21456954,36.21456954,34.24856969,0,Great Bet,30.31657
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Asts,34,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580211,33.50,51.1,48.9,-4.46,51.1,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,9/17/1899,6/13/2026,34.237,,,,Yes,SAS,41.335,39,50.34852941,49.65147059,50.34852941,0,,0,,36.54857143,36.54857143,35.20853571,0,Great Bet,42.39684
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Fantasy Score,34,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12590104,,,,,,Under,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,,6/13/2026,32.33746,,,,No,SAS,31.7,38,48.77754412,51.22245588,51.22245588,0,,0,,35.87108434,35.87108434,34.69320956,33.85,Good Bet,32.33746
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Pts+Rebs+Asts,33.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580913,37.04,49.96,50.04,-5.52,50.04,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/22/1899,6/13/2026,37.0104,,,,Yes,SAS,41.335,39,71.34096644,,71.34096644,0,,0,,40.22571429,40.22571429,38.62545714,36.5,Ideal Bet,42.39684
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Points,33.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581108,27.98,50.51,49.49,-4,50.51,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/21/1899,6/13/2026,28.2654,,,,Yes,NYK,58.73,39,14.86021575,,14.86021575,15.6,27,0,,33.39041096,33.39041096,30.75655548,27.5,Push,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Rebs,33.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581472,39.50,50.33,49.67,-4.22,50.33,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,9/20/1899,6/13/2026,39.7607,,,,Yes,NYK,58.73,39,82.9748885,,82.9748885,26.4875,11,0,,48.75,48.75,44.190175,0,Push,60.59067
PrizePicks,NBA,320750,De'Aaron Fox + OG Anunoby,G,SAS/NYK,Points (Combo),33.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_U3ljzLJIGjPb7yL8i7HekRv.webp,12582740,,,,,,,,,,,,,,,,,,,,,33.4635,,,,No,Multiple,34.859999999999985 + 31.70000000000001,69,,,,14.14375,29,0,,37.71445783,37.71445783,36.29747189,33,Push,64.42032
PrizePicks,NBA,323255,Dylan Harper + OG Anunoby,G,SAS/NYK,Points (Combo),33.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_WlblB1LKBpNyHCFUDTsE5AaR.webp,12582833,,,,,,,,,,,,,,,,,,,,,33.1887,,,,No,Multiple,28.03000000000001 + 31.70000000000001,70,,,,15.53333333,14,0,,35.82242243,35.82242243,34.94451496,33,Push,62.18561
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Fantasy Score,33.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12590105,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,,6/13/2026,39.30453,,,,Yes,SAS,35.81,35,66.0971601,33.9028399,66.0971601,0,,0,,45.81612903,45.81612903,43.64559602,40.15,Push,39.30453
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Pts+Rebs,32.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12581414,27.50,49.54,50.46,-3.03,50.46,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,-102.00,6/13/2026,27.247,,,,Yes,SAS,35.81,35,16.91423313,,16.91423313,0,,0,,36.12903226,36.12903226,31.75126613,0,Good Bet,39.30453
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Rebs,32.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581473,39.50,50.33,49.67,-4.22,50.33,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,-101.00,6/13/2026,39.7607,,,,Yes,NYK,58.73,39,86.90483315,,86.90483315,26.4875,11,0,,48.75,48.75,44.190175,0,Push,60.59067
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Fantasy Score,32,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12590107,,,,,,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,,6/13/2026,32.64496,,,,Yes,NYK,31.992,35,50.503875,49.496125,50.503875,32.09791667,29,0,,41.02,41.02,38.22832,31.65,Great Bet,32.64496
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Pts+Rebs+Asts,31.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580306,31.36,49.3,50.7,-4.86,50.7,Under,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-103,9/18/1899,6/13/2026,30.921,,,,Yes,SAS,35.81,35,49.08088889,50.91911111,50.91911111,0,,0,,39.51612903,39.51612903,35.32831452,31.5,Good Bet,39.30453
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Pts+Asts,31.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580446,31.50,49.92,50.08,-3.41,50.08,Under,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/21/1899,6/13/2026,31.4496,,,,Yes,NYK,58.73,39,49.92,50.08,50.08,18.2,11,0,,37.53082192,37.53082192,34.50281096,0,Good Bet,60.59067
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Pts+Rebs+Asts,31.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12581087,27.74,49.52,50.48,-6.04,50.48,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/20/1899,6/13/2026,27.4737,,,,Yes,NYK,31.992,35,23.27869759,,23.27869759,26.17708333,28,0,,34.3,34.3,30.953425,27.5,Push,32.64496
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Points,31.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581107,27.98,50.51,49.49,-4,50.51,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,-100.00,6/13/2026,28.2654,,,,Yes,NYK,58.73,39,24.72457441,,24.72457441,15.6,27,0,,33.39041096,33.39041096,30.75655548,27.5,Push,60.59067
PrizePicks,NBA,320751,De'Aaron Fox + Karl-Anthony Towns,G,SAS/NYK,Points (Combo),31.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_AG9VLE9cc1xh2PdFeTpVmWQQ.webp,12582744,,,,,,,,,,,,,,,,,,,,,31.4903,,,,Yes,Multiple,34.859999999999985 + 35.81,66,,,,14.14375,29,0,,41.29354839,41.29354839,38.02579892,31,Push,71.38739
